Year,Trends,Uso,Deseo
2021-04-01,0.20833333333333331,,
2021-05-01,0.20833333333333331,,
2021-06-01,0.16666666666666669,1.0,0.9955257270693512
2021-07-01,0.12499999999999994,0.9965712581991653,0.9958985831469052
2021-08-01,0.0,0.9931425163983303,0.9962714392244594
2021-09-01,0.16666666666666669,0.9897137745974955,0.9966442953020134
2021-10-01,0.2916666666666667,0.9862850327966608,0.9970171513795674
2021-11-01,0.2916666666666667,0.9828562909958258,0.9973900074571216
2021-12-01,0.12499999999999994,0.9794275491949911,0.9977628635346756
2022-01-01,0.16666666666666669,0.9759988073941563,0.9981357196122296
2022-02-01,0.4583333333333333,0.9725700655933214,0.9985085756897838
2022-03-01,0.2916666666666667,0.9691413237924866,0.9988814317673378
2022-04-01,0.37499999999999994,0.9657125819916519,0.9992542878448918
2022-05-01,0.5416666666666667,0.9622838401908169,0.999627143922446
2022-06-01,0.49999999999999994,0.9588550983899822,1.0
2022-07-01,0.3333333333333333,0.9622838401908169,0.9860178970917224
2022-08-01,0.3333333333333333,0.9657125819916519,0.972035794183445
2022-09-01,0.49999999999999994,0.9691413237924866,0.9580536912751676
2022-10-01,0.6666666666666667,0.9725700655933214,0.9440715883668902
2022-11-01,0.7916666666666667,0.9759988073941563,0.9300894854586128
2022-12-01,0.5416666666666667,0.9794275491949911,0.9161073825503354
2023-01-01,0.75,0.9828562909958258,0.902125279642058
2023-02-01,0.9583333333333333,0.9862850327966608,0.8881431767337806
2023-03-01,0.9166666666666667,0.9897137745974955,0.8741610738255032
2023-04-01,0.7916666666666667,0.9931425163983303,0.8601789709172258
2023-05-01,0.75,0.9965712581991653,0.8461968680089484
2023-06-01,0.7083333333333333,1.0,0.832214765100671
2023-07-01,0.5416666666666667,0.9482707215265356,0.7984712900820281
2023-08-01,0.49999999999999994,0.8965414430530709,0.7647278150633856
2023-09-01,0.7083333333333333,0.8448121645796065,0.7309843400447427
2023-10-01,0.8333333333333333,0.7930828861061419,0.6972408650260999
2023-11-01,0.8333333333333333,0.7413536076326772,0.663497390007457
2023-12-01,0.625,0.6896243291592128,0.6297539149888143
2024-01-01,0.8333333333333333,0.6378950506857481,0.5960104399701713
2024-02-01,0.9166666666666667,0.5861657722122837,0.5622669649515286
2024-03-01,0.8333333333333333,0.5344364937388193,0.5285234899328859
2024-04-01,1.0,0.48270721526535465,0.494780014914243
2024-05-01,0.7083333333333333,0.4309779367918902,0.4610365398956002
2024-06-01,0.49999999999999994,0.3792486583184258,0.42729306487695745
2024-07-01,0.3333333333333333,0.34764460345855697,0.3916853094705443
2024-08-01,0.3333333333333333,0.316040548598688,0.3560775540641313
2024-09-01,0.4583333333333333,0.2844364937388193,0.32046979865771813
2024-10-01,0.5416666666666667,0.25283243887895046,0.2848620432513049
2024-11-01,0.4166666666666667,0.22122838401908163,0.24925428784489184
2024-12-01,0.3333333333333333,0.1896243291592128,0.2136465324384787
2025-01-01,0.4166666666666667,0.15802027429934395,0.17803877703206566
2025-02-01,0.6666666666666667,0.12641621943947512,0.14243102162565252
2025-03-01,0.4166666666666667,0.0948121645796064,0.10682326621923932
2025-04-01,0.20833333333333331,0.06320810971973756,0.07121551081282623
2025-05-01,0.20833333333333331,0.031604054859868724,0.035607755406413144
2025-06-01,0.08333333333333331,0.0,0.0
2025-07-01,0.041666666666666685,0.0,0.0
2025-08-01,0.0,0.0,0.0
2025-09-01,0.041666666666666685,0.0,0.0
2025-10-01,0.08333333333333331,0.0,0.0
2025-11-01,0.12499999999999994,0.0,0.0
2025-12-01,0.041666666666666685,0.0,0.0
2026-01-01,0.08333333333333331,0.0,0.0
2026-02-01,0.08333333333333331,0.0,0.0
2026-03-01,0.041666666666666685,0.0,0.0
